sentence_id,words,labels,pos_tag
8,features.,I,NN
9,Background,B,NNP
9,maintenance,I,NN
9,is,I,VBZ
9,a,I,DT
9,frequent,I,JJ
9,element,O,NN
9,of,O,IN
9,video,O,NN
9,surveillance,O,NN
9,systems.,B,NN
10,We,I,PRP
10,develop,I,VBP
10,"Wallflower,",O,WRB
10,a,B,DT
10,three-component,I,JJ
10,system,I,NN
10,for,I,IN
10,background,I,NN
10,maintenance:,I,VBD
10,the,I,DT
10,pixel-level,I,JJ
10,component,I,NN
10,performs,I,NNS
10,Wiener,I,NNP
10,filtering,O,VBG
10,to,B,TO
10,make,I,VB
10,probabilistic,I,JJ
10,predictions,I,NNS
10,of,I,IN
10,the,I,DT
10,expected,I,VBN
10,background;,I,IN
10,the,I,DT
10,region-level,I,JJ
10,component,I,NN
10,fills,I,NNS
10,in,I,IN
10,homogeneous,I,JJ
10,regions,I,NNS
10,of,I,IN
10,foreground,I,NN
10,objects;,I,NN
10,and,I,CC
10,the,I,DT
10,frame-level,I,JJ
10,component,I,NN
10,detects,I,NNS
10,"sudden,",I,VBP
10,global,O,JJ
10,changes,O,NNS
10,in,O,IN
10,the,O,DT
10,image,O,NN
10,and,O,CC
10,swaps,O,NNS
10,in,O,IN
10,better,O,JJR
10,approximations,O,NNS
10,of,O,IN
10,the,O,DT
10,background.,O,NN
11,We,O,PRP
11,compare,O,VBP
11,our,O,PRP$
11,system,O,NN
11,with,O,IN
11,8,B,CD
11,other,I,JJ
11,background,O,NN
11,subtraction,B,NN
11,algorithms.,I,NN
12,Wallflower,I,NNP
12,is,I,VBZ
12,shown,I,VBN
12,to,I,TO
12,outperform,O,VB
12,previous,O,JJ
12,algorithms,O,NNS
12,by,B,IN
12,handling,I,VBG
12,a,O,DT
12,greater,O,JJR
12,set,O,NN
12,of,O,IN
12,the,O,DT
12,difficult,O,JJ
12,situations,O,NNS
12,that,O,WDT
12,can,O,MD
12,occur.,O,VB
13,"Finally,",O,NNP
13,we,O,PRP
13,analyze,O,VBP
13,the,O,DT
13,experimental,O,JJ
13,results,O,NNS
13,and,O,CC
13,propose,O,JJ
13,normative,O,JJ
13,principles,O,NNS
13,for,B,IN
13,background,I,NN
13,maintenance.,I,NN
14,We,O,PRP
14,present,O,VBP
14,a,O,DT
14,method,B,NN
14,for,O,IN
14,detecting,B,VBG
14,3D,I,CD
14,objects,I,NNS
14,using,O,VBG
14,multi-modalities.,B,NN
15,While,O,IN
15,it,B,PRP
15,is,O,VBZ
15,"generic,",O,JJ
15,we,O,PRP
15,demonstrate,O,VBP
15,it,B,PRP
15,on,O,IN
15,the,O,DT
15,combination,O,NN
15,of,O,IN
15,an,O,DT
15,image,B,NN
15,and,O,CC
15,a,O,DT
15,dense,B,NN
15,depth,I,NN
15,map,I,NN
15,which,O,WDT
15,give,O,VBP
15,complementary,B,JJ
15,object,I,NN
15,information.,I,NN
16,It,I,PRP
16,works,O,VBZ
16,in,O,IN
16,"real-time,",O,NN
16,under,O,IN
16,heavy,O,JJ
16,"clutter,",O,NN
16,does,O,VBZ
16,not,O,RB
16,require,O,VB
16,a,O,DT
16,time,B,NN
16,consuming,I,VBG
16,training,I,VBG
16,"stage,",I,NN
16,and,O,CC
16,can,O,MD
16,handle,O,VB
16,untextured,B,JJ
16,objects.,I,IN
17,It,I,PRP
17,is,O,VBZ
17,based,O,VBN
17,on,O,IN
17,an,O,DT
17,efficient,O,JJ
17,representation,O,NN
17,of,O,IN
17,templates,B,NNS
17,that,O,WDT
17,capture,O,VBP
17,the,O,DT
17,different,O,JJ
17,"modalities,",B,NN
17,and,O,CC
17,we,O,PRP
17,show,O,VBP
17,in,O,IN
17,many,O,JJ
17,experiments,O,NNS
17,on,O,IN
17,commodity,B,NN
17,hardware,I,NN
17,that,O,IN
17,our,O,PRP$
17,approach,B,NN
17,significantly,O,RB
17,outperforms,O,VBZ
17,state-of-the-art,B,JJ
17,methods,I,NNS
17,on,O,IN
17,single,B,JJ
17,modalities.,I,NN
18,We,O,PRP
18,investigate,O,VBP
18,the,O,DT
18,problem,O,NN
18,of,O,IN
18,fine-grained,B,JJ
18,sketch-based,I,JJ
18,image,I,NN
18,retrieval,I,NN
18,"(SBIR),",I,NNP
18,where,O,WRB
18,free-hand,B,NN
18,human,I,JJ
18,sketches,I,NNS
18,are,O,VBP
18,used,O,VBN
18,as,O,IN
18,queries,O,NNS
18,to,O,TO
18,perform,O,VB
18,instance-level,B,JJ
18,retrieval,I,NN
18,of,I,IN
18,images.,I,NN
19,This,O,DT
19,is,O,VBZ
19,an,O,DT
19,extremely,O,RB
19,challenging,O,JJ
19,task,O,NN
19,because,O,IN
19,(i),O,NNP
19,visual,B,JJ
19,comparisons,I,NNS
19,not,O,RB
19,only,O,RB
19,need,O,VB
19,to,O,TO
19,be,O,VB
19,fine-grained,O,JJ
19,but,O,CC
19,also,O,RB
19,executed,O,VBD
19,"cross-domain,",O,JJ
19,(ii),O,NNP
19,free-hand,B,NN
19,(finger),I,NN
19,sketches,I,NNS
19,are,O,VBP
19,highly,O,RB
19,"abstract,",O,JJ
19,making,O,VBG
19,fine-grained,B,JJ
19,matching,I,JJ
19,"harder,",O,NN
19,and,O,CC
19,most,O,JJS
19,importantly,O,RB
19,(iii),O,RB
19,annotated,B,VBN
19,cross-domain,I,JJ
19,sketch-photo,I,JJ
19,datasets,I,NNS
19,required,O,VBN
19,for,O,IN
19,training,O,NN
19,are,O,VBP
19,"scarce,",O,JJ
19,challenging,O,VBG
19,many,O,JJ
19,state-of-the-art,O,JJ
19,machine,B,NN
19,learning,I,VBG
19,techniques.,I,NN
20,In,O,IN
20,this,O,DT
20,"paper,",O,NN
20,for,O,IN
20,the,O,DT
20,first,O,JJ
20,"time,",O,NN
20,we,O,PRP
20,address,O,VBP
20,all,O,PDT
20,these,O,DT
20,"challenges,",O,NNS
20,providing,O,VBG
20,a,O,DT
20,step,O,NN
20,towards,O,IN
20,the,O,DT
20,capabilities,O,NNS
20,that,O,WDT
20,would,O,MD
20,underpin,O,VB
20,a,O,DT
20,commercial,O,JJ
20,sketch-based,B,JJ
20,image,I,NN
20,retrieval,I,NN
20,application.,I,IN
21,We,O,PRP
21,introduce,O,VBP
21,a,O,DT
21,new,O,JJ
21,database,O,NN
21,of,O,IN
21,"1,432",O,CD
21,sketch-photo,O,JJ
21,pairs,O,NNS
21,from,O,IN
21,two,O,CD
21,categories,O,NNS
21,with,O,IN
21,"32,000",O,CD
21,fine-grained,B,JJ
21,triplet,I,NN
21,ranking,I,VBG
21,annotations.,I,IN
22,We,O,PRP
22,then,O,RB
22,develop,O,VB
22,a,O,DT
22,deep,B,JJ
22,triplet-ranking,I,NN
22,model,I,NN
22,for,O,IN
22,instance-level,B,JJ
22,SBIR,I,NNP
22,with,O,IN
22,a,O,DT
22,novel,O,JJ
22,data,B,NN
22,augmentation,I,NN
22,and,O,CC
22,staged,B,VBD
22,pre-training,I,NN
22,strategy,I,NN
22,to,O,TO
22,alleviate,O,VB
22,the,O,DT
22,issue,O,NN
22,of,O,IN
22,insufficient,B,JJ
22,fine-grained,I,JJ
22,training,I,NN
22,data.,I,NN
23,Extensive,O,JJ
23,experiments,O,NNS
23,are,O,VBP
23,carried,O,VBN
23,out,O,IN
23,to,O,TO
23,contribute,O,VB
23,a,O,DT
23,variety,O,NN
23,of,O,IN
23,insights,O,NNS
23,into,O,IN
23,the,O,DT
23,challenges,O,NNS
23,of,O,IN
23,data,B,NNS
23,sufficiency,I,NN
23,and,O,CC
23,over-fitting,B,JJ
23,avoidance,I,NN
23,when,O,WRB
23,training,O,VBG
23,deep,B,JJ
23,networks,I,NNS
23,for,O,IN
23,fine-grained,B,JJ
23,cross-domain,I,JJ
23,ranking,I,NN
23,tasks.,I,NN
24,Nonstationary,B,NNP
24,chaotic,I,JJ
24,behavior,I,NN
24,is,I,VBZ
24,not,I,RB
24,an,I,DT
24,oxymoron.,I,NN
25,We,O,PRP
25,present,O,VBP
25,two,B,CD
25,methods,O,NNS
25,for,O,IN
25,capturing,O,VBG
25,nonstationary,O,JJ
25,"chaos,",B,NN
25,then,I,RB
25,present,I,VBD
25,a,O,DT
25,few,O,JJ
25,examples,O,NNS
25,including,O,VBG
25,biological,B,JJ
25,"signals,",O,NN
25,ocean,B,NN
25,waves,I,NNS
25,and,I,CC
25,traffic,I,NN
25,flow.,I,VBP
26,The,I,DT
26,issue,I,NN
26,is,I,VBZ
26,of,O,IN
26,practical,O,JJ
26,interest,O,NN
26,because,O,IN
26,it,O,PRP
26,is,O,VBZ
26,often,O,RB
26,useful,O,JJ
26,to,O,TO
26,capture,O,VB
26,when,O,WRB
26,nonstationary,O,JJ
26,events,B,NNS
26,take,I,VB
26,place,I,NN
26,and,I,CC
26,it,O,PRP
26,is,O,VBZ
26,desirable,O,JJ
26,to,O,TO
26,know,O,VB
26,over,O,RP
26,what,O,WP
26,periods,O,VBZ
26,a,O,DT
26,signal,O,NN
26,is,O,VBZ
26,stationary.,O,JJ
27,This,O,DT
27,abstract,O,JJ
27,describes,O,VBZ
27,a,O,DT
27,natural,O,JJ
27,language,B,NN
27,system,I,NN
27,which,I,WDT
27,deals,O,VBZ
27,usefully,O,RB
27,with,O,IN
27,ungrammatical,O,JJ
27,input,B,NN
27,and,I,CC
27,describes,I,VB
27,some,O,DT
27,actual,O,JJ
27,and,O,CC
27,potential,O,JJ
27,applications,O,NNS
27,of,O,IN
27,it,O,PRP
27,in,O,IN
27,computer,O,NN
27,aided,B,VBD
27,second,I,JJ
27,language,I,NN
27,learning,I,NN
27,.,I,.
28,"However,",I,NNP
28,this,O,DT
28,is,O,VBZ
28,not,O,RB
28,the,B,DT
28,only,O,JJ
28,area,O,NN
28,in,O,IN
28,which,O,WDT
28,the,O,DT
28,principles,O,NNS
28,of,O,IN
28,the,O,DT
28,system,O,NN
28,might,O,MD
28,be,B,VB
28,"used,",O,JJ
28,and,O,CC
28,the,O,DT
28,aim,O,NN
28,in,O,IN
28,building,O,VBG
28,it,O,PRP
28,was,O,VBD
28,simply,O,RB
28,to,O,TO
28,demonstrate,O,VB
28,the,O,DT
28,workability,O,NN
28,of,O,IN
28,the,O,DT
28,general,O,JJ
28,"mechanism,",O,NN
28,and,O,CC
28,provide,O,VB
28,a,O,DT
28,framework,O,NN
28,for,O,IN
28,assessing,O,VBG
28,developments,O,NNS
28,of,O,IN
28,it.,O,NN
29,This,O,DT
29,paper,O,NN
29,introduces,O,VBZ
29,a,O,DT
29,robust,O,JJ
29,interactive,B,JJ
29,method,I,NN
29,for,I,IN
29,speech,O,NN
29,understanding,B,NN
29,.,I,.
30,The,I,DT
30,generalized,O,JJ
30,LR,B,NNP
30,parsing,I,NN
30,is,I,VBZ
30,enhanced,I,VBN
30,in,O,IN
30,this,O,DT
30,approach.,O,NN
31,Parsing,B,VBG
31,proceeds,I,NNS
31,from,O,IN
31,left,O,VBN
31,to,O,TO
31,right,O,VB
31,correcting,O,VBG
31,minor,O,JJ
31,errors.,O,NN
32,When,O,WRB
32,a,O,DT
32,very,O,RB
32,noisy,O,JJ
32,portion,O,NN
32,is,O,VBZ
32,"detected,",O,VBN
32,the,O,DT
32,parser,O,NN
32,skips,O,VBZ
32,that,B,IN
32,portion,I,NN
32,using,O,VBG
32,a,O,DT
32,fake,O,JJ
32,non-terminal,O,JJ
32,symbol,O,NN
32,.,B,.
33,The,I,DT
33,unidentified,I,JJ
33,portion,O,NN
33,is,O,VBZ
33,resolved,O,VBN
33,by,O,IN
33,re-utterance,O,NN
33,of,O,IN
33,that,O,DT
33,portion,O,NN
33,which,O,WDT
33,is,O,VBZ
33,parsed,O,VBN
33,very,O,RB
33,efficiently,O,RB
33,by,O,IN
33,using,O,VBG
33,the,O,DT
33,parse,O,NN
33,record,O,NN
33,of,O,IN
33,the,O,DT
33,first,O,JJ
33,utterance,O,NN
33,.,O,.
34,The,O,DT
34,user,O,NN
34,does,O,VBZ
34,not,O,RB
34,have,O,VB
34,to,O,TO
34,speak,O,VB
34,the,O,DT
34,whole,O,JJ
34,sentence,O,NN
34,again.,O,NN
35,This,O,DT
35,method,O,NN
35,is,O,VBZ
35,also,O,RB
35,capable,O,JJ
35,of,O,IN
35,handling,O,VBG
35,unknown,B,JJ
35,words,O,NNS
35,",",O,","
35,which,O,WDT
35,is,O,VBZ
35,important,O,JJ
35,in,B,IN
35,practical,I,JJ
35,systems.,O,NN
36,Detected,O,NNP
36,unknown,O,JJ
36,words,O,NNS
36,can,O,MD
36,be,O,VB
36,incrementally,O,RB
36,incorporated,O,VBN
36,into,O,IN
36,the,O,DT
36,dictionary,O,NN
36,after,O,IN
36,the,O,DT
36,interaction,O,NN
36,with,O,IN
36,the,O,DT
36,user,O,NN
36,.,O,.
37,A,O,DT
37,pilot,O,NN
37,system,O,NN
37,has,O,VBZ
37,shown,O,VBN
37,great,O,JJ
37,effectiveness,O,NN
37,of,O,IN
37,this,O,DT
37,approach.,O,NN
38,This,O,DT
38,paper,O,NN
38,describes,O,VBZ
38,a,O,DT
38,computational,O,JJ
38,model,B,NN
38,of,I,IN
38,word,O,NN
38,segmentation,B,NN
38,and,I,CC
38,presents,O,NNS
38,simulation,O,NN
38,results,O,NNS
38,on,O,IN
38,realistic,O,JJ
38,acquisition,B,NN
38,.,I,.
39,In,I,IN
39,"particular,",I,NN
39,we,O,PRP
39,explore,O,VBP
39,the,O,DT
39,capacity,O,NN
39,and,O,CC
39,limitations,O,NNS
39,of,O,IN
39,statistical,O,JJ
39,learning,B,VBG
39,mechanisms,I,NNS
39,that,I,WDT
39,have,I,VBP
39,recently,O,RB
39,gained,O,VBN
39,prominence,O,NN
39,in,O,IN
39,cognitive,O,JJ
39,psychology,B,NN
39,and,I,CC
39,linguistics,I,NNS
39,.,I,.
40,Soames,O,RB
40,1979,O,CD
40,provides,O,VBZ
40,some,O,DT
40,counterexamples,O,NNS
40,to,O,TO
40,the,O,DT
40,theory,O,NN
40,of,O,IN
40,natural,O,JJ
40,language,B,NN
40,presuppositions,I,NNS
40,that,I,WDT
40,is,O,VBZ
40,presented,O,VBN
40,in,O,IN
40,Gazdar,O,NNP
40,1979.,O,CD
41,Soames,O,NNP
41,1982,O,CD
41,provides,O,VBZ
41,a,O,DT
41,theory,O,NN
41,which,O,WDT
41,explains,O,VBZ
41,these,O,DT
41,counterexamples.,O,NNS
42,Mercer,O,NNP
42,1987,O,CD
42,rejects,O,VBZ
42,the,O,DT
42,solution,O,NN
42,found,O,VBD
42,in,O,IN
42,Soames,O,NNP
42,1982,O,CD
42,leaving,O,VBG
42,these,O,DT
42,counterexamples,O,NNS
42,unexplained.,O,RB
43,By,O,IN
43,reappraising,O,VBG
43,these,O,DT
43,insightful,O,JJ
43,"counterexamples,",O,NN
43,the,O,DT
43,inferential,O,JJ
43,theory,O,NN
43,for,O,IN
43,natural,O,JJ
43,language,B,NN
43,presuppositions,I,NNS
43,described,I,VBN
43,in,O,IN
43,Mercer,O,NNP
43,"1987,",O,CD
43,1988,O,CD
43,gives,O,VBZ
43,a,O,DT
43,simple,O,JJ
43,and,O,CC
43,straightforward,O,JJ
43,explanation,O,NN
43,for,O,IN
43,the,O,DT
43,presuppositional,O,JJ
43,nature,B,NN
43,of,I,IN
43,these,I,DT
43,sentences,O,NNS
43,.,O,.
44,A,O,DT
44,method,O,NN
44,of,B,IN
44,sense,O,NN
44,resolution,B,NN
44,is,I,VBZ
44,proposed,O,VBN
44,that,O,IN
44,is,O,VBZ
44,based,O,VBN
44,on,O,IN
44,WordNet,O,NNP
44,",",B,","
44,an,I,DT
44,on-line,O,JJ
44,lexical,B,JJ
44,database,I,NN
44,that,I,WDT
44,incorporates,O,VBZ
44,semantic,O,JJ
44,relations,B,NNS
44,(,I,(
44,synonymy,I,NN
44,",",I,","
44,antonymy,I,NN
44,",",I,","
44,hyponymy,I,NN
44,",",O,","
44,meronymy,B,NN
44,",",O,","
44,causal,B,NN
44,and,I,CC
44,troponymic,O,JJ
44,entailment,B,NN
44,),I,)
44,as,I,IN
44,labeled,I,VBN
44,pointers,O,NNS
44,between,O,IN
44,word,O,NN
44,senses,O,NNS
44,.,O,.
45,With,O,IN
45,WordNet,O,NNP
45,",",O,","
45,it,O,PRP
45,is,O,VBZ
45,easy,B,JJ
45,to,I,TO
45,retrieve,O,VB
45,sets,O,NNS
45,of,O,IN
45,semantically,O,RB
45,related,O,VBN
45,words,B,NNS
45,",",I,","
45,a,I,DT
45,facility,I,NN
45,that,I,WDT
45,will,O,MD
45,be,O,VB
45,used,O,VBN
45,for,O,IN
45,sense,O,NN
45,resolution,O,NN
45,during,O,IN
45,text,B,NN
45,processing,I,NN
45,",",O,","
45,as,O,IN
45,follows.,B,NN
46,When,I,WRB
46,a,I,DT
46,word,O,NN
46,with,O,IN
46,multiple,O,JJ
46,senses,O,NNS
46,is,O,VBZ
46,"encountered,",O,JJ
46,one,O,CD
46,of,O,IN
46,two,O,CD
46,procedures,O,NNS
46,will,O,MD
46,be,O,VB
46,followed.,O,JJ
47,"Either,",B,NNP
47,(1),O,NNP
47,words,O,NNS
47,related,O,VBN
47,in,O,IN
47,meaning,O,VBG
47,to,O,TO
47,the,O,DT
47,alternative,O,JJ
47,senses,O,NNS
47,of,O,IN
47,the,O,DT
47,polysemous,O,JJ
47,word,B,NN
47,will,I,MD
47,be,I,VB
47,retrieved;,O,JJ
47,new,B,JJ
47,strings,I,NNS
47,will,O,MD
47,be,O,VB
47,derived,O,VBN
47,by,O,IN
47,substituting,O,VBG
47,these,O,DT
47,related,O,JJ
47,words,O,NNS
47,into,O,IN
47,the,O,DT
47,context,O,NN
47,of,O,IN
47,the,O,DT
47,polysemous,O,JJ
47,word,O,NN
47,;,O,:
47,a,O,DT
47,large,O,JJ
47,textual,O,JJ
47,corpus,O,NN
47,will,B,MD
47,then,I,RB
47,be,I,VB
47,searched,I,VBN
47,for,O,IN
47,these,O,DT
47,derived,O,JJ
47,strings,O,NNS
47,;,O,:
47,and,O,CC
47,that,O,DT
47,sense,O,NN
47,will,O,MD
47,be,O,VB
47,chosen,O,VBN
47,that,O,DT
47,corresponds,O,VBZ
47,to,O,TO
47,the,O,DT
47,derived,O,VBN
47,string,O,NN
47,that,O,WDT
47,is,O,VBZ
47,found,O,VBN
47,most,O,RBS
47,often,O,RB
47,in,O,IN
47,the,O,DT
47,corpus,O,NN
47,.,O,.
48,"Or,",O,NNP
48,(2),O,VBD
48,the,O,DT
48,context,O,NN
48,of,O,IN
48,the,O,DT
48,polysemous,O,JJ
48,word,O,NN
48,will,O,MD
48,be,O,VB
48,used,O,VBN
48,as,O,IN
48,a,O,DT
48,key,O,NN
48,to,O,TO
48,search,O,VB
48,a,O,DT
48,large,B,JJ
48,corpus,I,NN
48,;,I,:
48,all,I,DT
48,words,O,NNS
48,found,O,VBN
48,to,O,TO
48,occur,O,VB
48,in,O,IN
48,that,O,DT
48,context,O,NN
48,will,O,MD
48,be,O,VB
48,noted;,O,JJ
48,WordNet,O,NNP
48,will,O,MD
48,then,O,RB
48,be,O,VB
48,used,O,VBN
48,to,O,TO
48,estimate,O,VB
48,the,O,DT
48,semantic,O,JJ
48,distance,O,NN
48,from,B,IN
48,those,O,DT
48,words,O,NNS
48,to,O,TO
48,the,O,DT
48,alternative,O,JJ
48,senses,O,NNS
48,of,B,IN
48,the,I,DT
48,polysemous,I,JJ
48,word,O,NN
48,;,O,:
48,and,O,CC
48,that,O,DT
48,sense,O,NN
48,will,O,MD
48,be,O,VB
48,chosen,O,VBN
48,that,O,DT
48,is,O,VBZ
48,closest,O,JJS
48,in,O,IN
48,meaning,O,NN
48,to,O,TO
48,other,O,JJ
48,words,O,NNS
48,occurring,O,VBG
48,in,O,IN
48,the,O,DT
48,same,O,JJ
48,context,O,NN
48,If,O,IN
48,"successful,",O,NN
48,this,O,DT
48,procedure,O,NN
48,could,O,MD
48,have,O,VB
48,practical,O,JJ
48,applications,O,NNS
48,to,O,TO
48,problems,O,NNS
48,of,O,IN
48,information,O,NN
48,retrieval,O,NN
48,",",B,","
48,mechanical,O,JJ
48,translation,O,NN
48,",",O,","
48,intelligent,O,JJ
48,tutoring,O,VBG
48,systems,O,NNS
48,",",B,","
48,and,I,CC
48,elsewhere.,I,NN
49,Theoretical,O,JJ
49,research,O,NN
49,in,O,IN
49,the,O,DT
49,area,O,NN
49,of,O,IN
49,machine,O,NN
49,translation,B,NN
49,usually,I,RB
49,involves,O,VBZ
49,the,O,DT
49,search,O,NN
49,for,O,IN
49,and,O,CC
49,creation,O,NN
49,of,O,IN
49,an,O,DT
49,appropriate,O,JJ
49,formalism,O,NN
49,.,B,.
50,An,I,DT
50,important,O,JJ
50,issue,O,NN
50,in,O,IN
50,this,O,DT
50,respect,O,NN
50,is,O,VBZ
50,the,O,DT
50,way,O,NN
50,in,O,IN
50,which,O,WDT
50,the,O,DT
50,compositionality,O,NN
50,of,O,IN
50,translation,O,NN
50,is,B,VBZ
50,to,I,TO
50,be,I,VB
50,defined.,O,VBN
51,In,O,IN
51,this,O,DT
51,"paper,",O,NN
51,we,O,PRP
51,will,O,MD
51,introduce,O,VB
51,the,O,DT
51,anaphoric,O,JJ
51,component,B,NN
51,of,I,IN
51,the,I,DT
51,Mimo,I,NNP
51,formalism,O,NN
51,.,B,.
52,It,I,PRP
52,makes,I,VBZ
52,the,O,DT
52,definition,O,NN
52,and,O,CC
52,translation,O,NN
52,of,B,IN
52,anaphoric,I,JJ
52,relations,I,NNS
52,"possible,",I,VBP
52,relations,I,NNS
52,which,O,WDT
52,are,O,VBP
52,usually,O,RB
52,problematic,O,JJ
52,for,O,IN
52,systems,O,NNS
52,that,O,WDT
52,adhere,O,RB
52,to,O,TO
52,strict,O,JJ
52,compositionality,O,NN
52,.,B,.
53,In,I,IN
53,Mimo,I,NNP
53,",",I,","
53,the,I,DT
53,translation,I,NN
53,of,I,IN
53,anaphoric,O,JJ
53,relations,B,NNS
53,is,I,VBZ
53,compositional.,I,VBG
54,The,I,DT
54,anaphoric,O,JJ
54,component,O,NN
54,is,O,VBZ
54,used,O,VBN
54,to,B,TO
54,define,I,VB
54,linguistic,I,JJ
54,phenomena,O,NNS
54,such,O,JJ
54,as,B,IN
54,wh-movement,I,NN
54,",",I,","
54,the,I,DT
54,passive,O,NN
54,and,O,CC
54,the,B,DT
